index,Unnamed 0,version,alive,tagId,success,timestamp,data__tagData__gyro__x,data__tagData__gyro__y,data__tagData__gyro__z,data__tagData__magnetic__x,data__tagData__magnetic__y,data__tagData__magnetic__z,data__tagData__quaternion__x,data__tagData__quaternion__y,data__tagData__quaternion__z,data__tagData__quaternion__w,data__tagData__linearAcceleration__x,data__tagData__linearAcceleration__y,data__tagData__linearAcceleration__z,data__tagData__pressure,data__tagData__maxLinearAcceleration,data__acceleration__x,data__acceleration__y,data__acceleration__z,data__orientation__yaw,data__orientation__roll,data__orientation__pitch,data__metrics__latency,data__metrics__rates__update,data__metrics__rates__success,reference__x,bran
301,301,1,TRUE,26437,TRUE,1609246973,-2.25,5.1875,-6.3125,10.5,8.5,-12.5,0.02789306641,-0.06134033203,-0.8743896484,-0.4805297852,25,78,0,97098.75,1409,-79,157,971,4.146,-0.107,-0.081,98.7,15.358,15.367,-5803.432947,2864.655773
302,302,1,TRUE,26437,TRUE,1609246973,20.375,-25.75,-77.4375,10.5625,8.375,-12.875,0.02935791016,-0.05993652344,-0.8634033203,-0.5000610352,175,-23,-54,97098.75,1258,66,48,917,4.191,-0.11,-0.074,67.5,15.273,15.282,-5792.853875,2886.383091
303,303,1,TRUE,26437,TRUE,1609246973,-43,5.25,11.75,11.5625,9.0625,-12.5,0.02935791016,-0.05999755859,-0.8557739258,-0.5130004883,126,-149,161,97098.75,1495,16,-78,1133,4.222,-0.111,-0.073,90.8,15.426,15.434,-5782.013048,2907.980999
304,304,1,TRUE,26437,TRUE,1609246973,29,-13.4375,-11.4375,11.875,9.375,-13.75,0.0234375,-0.06408691406,-0.8480224609,-0.5255737305,515,706,455,97096.25,1680,-300,-152,1246,4.251,-0.107,-0.084,69.1,15.312,15.319,-5770.912051,2929.446344
305,305,1,TRUE,26437,TRUE,1609246973,1.25,13.5625,-0.6875,11.75,8.75,-13.375,0.02746582031,-0.06274414063,-0.849609375,-0.5228881836,-119,-395,-160,97096.25,1647,-229,-318,811,4.244,-0.112,-0.077,83.5,15.084,15.091,-5759.552504,2950.775991
306,306,1,TRUE,26437,TRUE,1609246973,1.4375,11.125,56.6875,13.5,9,-12.1875,0.02661132813,-0.06311035156,-0.8563232422,-0.5119018555,33,-34,79,97096.25,1641,-75,44,1050,4.218,-0.11,-0.081,55.4,15.009,15.015,-5747.936065,2971.966826
307,307,1,TRUE,26437,TRUE,1609246973,-17.125,-24.625,-40.25,13.25,9.75,-13.375,0.02600097656,-0.06414794922,-0.8531494141,-0.5170288086,215,75,89,97096.25,1278,106,157,1061,4.23,-0.11,-0.083,53.6,15.223,15.229,-5736.064431,2993.015756
308,308,1,TRUE,26437,TRUE,1609246973,-7.5625,1.0625,-14.0625,13.5,7.6875,-13.25,0.02679443359,-0.06683349609,-0.8471679688,-0.5264282227,-186,118,-150,97096.25,1906,-300,201,819,4.253,-0.116,-0.085,50.8,15.437,15.443,-5723.939334,3013.919708
309,309,1,TRUE,26437,TRUE,1609246973,20.625,-11.5,-18.8125,12.75,7,-12.875,0.02423095703,-0.068359375,-0.8385620117,-0.5399780273,211,50,256,97096.25,1067,98,137,1226,4.285,-0.115,-0.088,65.1,15.644,15.649,-5711.562545,3034.675628
310,310,1,TRUE,26437,TRUE,1609246973,10.375,1.3125,34.5,13.0625,8.375,-13,0.02703857422,-0.06726074219,-0.8573608398,-0.5095825195,-15,188,53,97096.25,1237,-127,274,1024,4.214,-0.115,-0.088,62.4,15.717,15.722,-5698.93587,3055.280488
311,311,1,TRUE,26437,TRUE,1609246974,10.9375,-9.75,-43.8125,13.875,6.75,-13.75,0.02600097656,-0.06689453125,-0.8556518555,-0.5125732422,-12,-43,-110,97099.75,1133,-123,42,860,4.22,-0.112,-0.088,84.7,15.654,15.659,-5686.061154,3075.731279
312,312,1,TRUE,26437,TRUE,1609246974,-19.3125,-24.3125,-6.75,13.5,7.5625,-13.375,0.02600097656,-0.06646728516,-0.8479003906,-0.5252685547,-279,-70,-94,97099.75,1503,-11,0,1065,4.25,-0.113,-0.085,68.1,15.648,15.652,-5672.940276,3096.025015
313,313,1,TRUE,26437,TRUE,1609246974,-6.75,-3.8125,-0.375,12.375,8,-13.875,0.0263671875,-0.06719970703,-0.8477783203,-0.525390625,67,-86,-100,97099.75,1166,-45,-1,869,4.251,-0.115,-0.086,58.5,16.006,16.01,-5659.575151,3116.158733
314,314,1,TRUE,26437,TRUE,1609246974,6.3125,-3.125,-3,14.6875,6.875,-12.1875,0.02581787109,-0.06628417969,-0.8463134766,-0.5278930664,86,113,-201,97099.75,1114,-24,196,769,4.256,-0.113,-0.085,79.5,15.906,15.91,-5645.967732,3136.129493
315,315,1,TRUE,26437,TRUE,1609246974,6.6875,-7.125,-24.375,12.6875,8.6875,-14.6875,0.02496337891,-0.05780029297,-0.8395996094,-0.5395507813,121,-120,-293,97099.75,1293,18,-51,679,4.284,-0.104,-0.07,69.8,15.471,15.474,-5632.120004,3155.934381
316,316,1,TRUE,26437,TRUE,1609246974,-29.1875,-27.5625,-12.75,12.75,9.5,-15.5,0.02514648438,-0.06335449219,-0.8375244141,-0.542175293,-150,-152,-375,97099,1149,-258,-74,595,4.292,-0.106,-0.074,79,15.49,15.493,-5618.033989,3175.570505
317,317,1,TRUE,26437,TRUE,1609246974,-4.625,-25.6875,-35.125,12.1875,9,-15.5625,0.02075195313,-0.06518554688,-0.8333129883,-0.5485839844,135,-181,-193,97099,1467,31,-97,778,4.306,-0.106,-0.086,76,15.561,15.565,-5603.711744,3195.034997
318,318,1,TRUE,26437,TRUE,1609246974,12.375,15.875,-1.375,13.1875,9.1875,-15.6875,0.02227783203,-0.06481933594,-0.8278198242,-0.5568237305,-133,179,54,97099,1211,99,16,913,4.325,-0.109,-0.083,76.6,15.589,15.592,-5589.155359,3214.325016
319,319,1,TRUE,26437,TRUE,1609246974,1.875,6.1875,-10.0625,12.75,10.1875,-16.75,0.02093505859,-0.06481933594,-0.8229980469,-0.5639038086,1,105,366,97099,1220,0,104,795,4.343,-0.107,-0.083,61.3,15.511,15.514,-5574.366961,3233.437745
320,320,1,TRUE,26437,TRUE,1609246974,-24.375,-9.5625,-17.25,13.5625,9.25,-15.5,0.0224609375,-0.06323242188,-0.8168334961,-0.5729980469,-123,-419,37,97099,1742,-310,-314,1180,4.364,-0.109,-0.077,82.2,15.268,15.271,-5559.348708,3252.370395
321,321,1,TRUE,26437,TRUE,1609246974,-2.5,-7.75,-18.8125,13.1875,10.5625,-16.6875,0.02142333984,-0.06500244141,-0.8123168945,-0.5792236328,-21,-153,-91,97099,1362,-180,58,891,4.38,-0.11,-0.081,79.6,15.243,15.246,-5544.102793,3271.120201
322,322,1,TRUE,26437,TRUE,1609246974,15.875,4.1875,-18.6875,12.875,11,-16.6875,0.02056884766,-0.06628417969,-0.8070678711,-0.5863037109,19,150,-290,97099.75,1204,-89,231,680,4.397,-0.11,-0.083,70.1,15.07,15.072,-5528.631441,3289.684425
323,323,1,TRUE,26437,TRUE,1609246974,1.5,-2.6875,-33.625,12.75,11.0625,-17.0625,0.02032470703,-0.06597900391,-0.798034668,-0.5986328125,-41,-10,-38,97099.75,1114,-150,69,932,4.428,-0.111,-0.081,39.9,15.479,15.481,-5512.936912,3308.060358
324,324,1,TRUE,26437,TRUE,1609246974,9.1875,-6.75,-41.125,11.75,11.0625,-17.5,0.01849365234,-0.06781005859,-0.7865600586,-0.6135253906,20,-147,20,97099.75,1098,-7,317,849,4.466,-0.112,-0.084,83,15.352,15.354,-5497.021496,3326.245316
325,325,1,TRUE,26437,TRUE,1609246974,-0.75,4.5,-33.125,11.875,12,-18.375,0.01879882813,-0.06787109375,-0.7769165039,-0.6256713867,-158,-120,-89,97099.75,1427,-270,-40,881,4.497,-0.113,-0.082,62.9,15.405,15.407,-5480.887518,3344.236645
326,326,1,TRUE,26437,TRUE,1609246974,7.5625,-2.8125,-30.875,12.25,12.5,-17.875,0.01831054688,-0.06799316406,-0.7689208984,-0.6354370117,83,-58,126,97099.75,1188,-29,21,1097,4.523,-0.115,-0.082,68.3,15.597,15.599,-5464.537333,3362.031718
327,327,1,TRUE,26437,TRUE,1609246975,4,-7,-13.75,12.1875,12.375,-18.6875,0.01727294922,-0.06823730469,-0.7618408203,-0.6439208984,179,57,120,97099.75,1144,186,137,1091,4.544,-0.113,-0.082,67.4,15.453,15.455,-5447.973328,3379.627936
328,328,1,TRUE,26437,TRUE,1609246975,5.8125,-18.0625,-18.75,12.1875,12.25,-17.75,0.01617431641,-0.068359375,-0.7550048828,-0.6519775391,365,140,474,97102.5,1130,-202,-47,592,4.565,-0.113,-0.082,75.2,15.539,15.54,-5431.197921,3397.02273
329,329,1,TRUE,26437,TRUE,1609246975,6,1,-21.5625,11.75,12.5,-18.6875,0.01550292969,-0.07019042969,-0.7476196289,-0.6602172852,120,30,-115,97102.5,1483,-239,276,820,4.588,-0.116,-0.085,59.7,15.577,15.578,-5414.213562,3414.213562
330,330,1,TRUE,26437,TRUE,1609246975,15.0625,28.625,-2.8125,12.5,11,-19.0625,0.01611328125,-0.07073974609,-0.744934082,-0.6632080078,-341,-15,-250,97102.5,1176,-456,66,720,4.596,-0.118,-0.084,72.2,15.365,15.366,-5397.02273,3431.197921
331,331,1,TRUE,26437,TRUE,1609246975,-25.4375,-1.8125,10.375,10,12.5625,-18.25,0.01544189453,-0.06713867188,-0.7439575195,-0.6646728516,309,-53,-26,97102.5,1186,-189,-21,1018,4.599,-0.112,-0.08,60.9,15.676,15.677,-5379.627936,3447.973328
332,332,1,TRUE,26437,TRUE,1609246975,-33.125,-17.375,52.625,11.5625,12,-19.0625,0.0185546875,-0.06286621094,-0.7565917969,-0.6505737305,-227,-102,115,97102.5,1545,-87,77,1024,4.562,-0.109,-0.071,84.7,15.608,15.609,-5362.031718,3464.537333
333,333,1,TRUE,26437,TRUE,1609246975,2.25,27.375,25.25,11.5,11.875,-18.5625,0.01794433594,-0.06750488281,-0.7534790039,-0.6537475586,-269,119,-120,97102.5,1257,-382,133,883,4.571,-0.115,-0.079,73.2,15.563,15.564,-5344.236645,3480.887518
334,334,1,TRUE,26437,TRUE,1609246975,27.25,-5,-31.0625,10.75,11.875,-17.375,0.015625,-0.06616210938,-0.7393188477,-0.669921875,316,168,264,97097,1193,206,243,1236,4.613,-0.111,-0.076,59,15.915,15.916,-5326.245316,3497.021496
335,335,1,TRUE,26437,TRUE,1609246975,20.3125,3.8125,-10.8125,11.875,13,-19.5,0.01501464844,-0.06701660156,-0.73828125,-0.6710205078,53,94,-337,97097,1276,-56,171,633,4.616,-0.112,-0.079,58,15.832,15.833,-5308.060358,3512.936912
336,336,1,TRUE,26437,TRUE,1609246975,16,5.375,-101.125,11.75,12.75,-17.75,0.01226806641,-0.06829833984,-0.71484375,-0.6958007813,48,-57,-73,97097,1224,-164,27,965,4.665,-0.112,-0.081,68.7,15.966,15.967,-5289.684425,3528.631441
337,337,1,TRUE,26437,TRUE,1609246975,-9.0625,8,17.9375,11.0625,13.0625,-18.5625,0.01232910156,-0.06848144531,-0.7030029297,-0.707824707,-38,-135,40,97097,1392,-150,-58,1011,4.719,-0.113,-0.079,61.7,16.065,16.066,-5271.120201,3544.102793
338,338,1,TRUE,26437,TRUE,1609246975,19.25,4.1875,-15.0625,12,13,-18.5625,0.01202392578,-0.06964111328,-0.705871582,-0.7047729492,56,-303,113,97097,1124,-288,335,739,4.71,-0.115,-0.082,81.9,15.869,15.869,-5252.370395,3559.348708
339,339,1,TRUE,26437,TRUE,1609246975,8.75,16.25,92.3125,11.5,11.25,-18.5625,0.01470947266,-0.07049560547,-0.7334594727,-0.6759033203,-535,623,-33,97097,1108,-650,216,1018,4.639,-0.111,-0.079,72.7,15.503,15.504,-5233.437745,3574.366961
340,340,1,TRUE,26437,TRUE,1609246975,-0.4375,13.4375,-49.9375,10.6875,10.75,-19,0.01824951172,-0.06909179688,-0.7375488281,-0.6715087891,-154,-316,-252,97093,1477,-271,-240,718,4.619,-0.12,-0.077,91.6,15.248,15.249,-5214.325016,3589.155359
341,341,1,TRUE,26437,TRUE,1609246975,-13.4375,-9.375,1.1875,12.875,11.1875,-19,0.01824951172,-0.06555175781,-0.7308349609,-0.6791381836,163,217,38,97093,1231,49,286,1009,4.638,-0.116,-0.071,67.3,15.514,15.515,-5195.034997,3603.711744
342,342,1,TRUE,26437,TRUE,1609246976,-8.6875,17.375,-0.375,11.375,12.5625,-17.75,0.01806640625,-0.06610107422,-0.728515625,-0.6815795898,-121,118,48,97093,1068,-235,189,1020,4.645,-0.113,-0.073,86.2,15.437,15.438,-5175.570505,3618.033989
343,343,1,TRUE,26437,TRUE,1609246976,0.6875,8.0625,-1.3125,11.75,11.5625,-19.875,0.01513671875,-0.06964111328,-0.7262573242,-0.6837158203,-44,-76,272,97093,1217,-159,2,1243,4.651,-0.117,-0.081,75.1,15.166,15.166,-5155.934381,3632.120004
344,344,1,TRUE,26437,TRUE,1609246976,6.8125,-12.0625,-10.125,12.0625,11.5625,-19.0625,0.01275634766,-0.07080078125,-0.7243041992,-0.6857299805,204,-10,209,97093,1480,91,72,1180,4.657,-0.116,-0.085,63.9,15.429,15.429,-5136.129493,3645.967732
345,345,1,TRUE,26437,TRUE,1609246976,13.25,15.3125,-18.25,11,10.75,-19.875,0.01342773438,-0.07177734375,-0.7212524414,-0.6887817383,-369,-65,-667,97093,1712,-485,17,302,4.665,-0.118,-0.085,61.3,15.481,15.481,-5116.158733,3659.575151
346,346,1,TRUE,26437,TRUE,1609246976,15.5,4.5,-13.6875,11,11.5625,-19.5625,0.01300048828,-0.07202148438,-0.7141113281,-0.6961669922,55,215,-182,97098,1577,-61,298,787,4.686,-0.119,-0.085,80,15.273,15.274,-5096.025015,3672.940276
347,347,1,TRUE,26437,TRUE,1609246976,2.5625,20.8125,-4,12.0625,11.875,-20.375,0.01422119141,-0.07073974609,-0.7102661133,-0.7001953125,-232,-98,-557,97098,1333,-349,-19,412,4.697,-0.119,-0.081,61.2,15.419,15.419,-5075.731279,3686.061154
348,348,1,TRUE,26437,TRUE,1609246976,20.5,10.4375,3.3125,11,11.0625,-20.375,0.01281738281,-0.07080078125,-0.704284668,-0.706237793,-178,63,66,97098,1275,-293,143,1037,4.715,-0.118,-0.082,75.2,15.58,15.58,-5055.280488,3698.93587
349,349,1,TRUE,26437,TRUE,1609246976,9.9375,-6,-89.8125,10.1875,10,-20.75,0.01385498047,-0.06964111328,-0.6903686523,-0.7199707031,-79,-199,-60,97098,1145,-196,-124,909,4.754,-0.119,-0.076,73.7,15.389,15.39,-5034.675628,3711.562545
350,350,1,TRUE,26437,TRUE,1609246976,-20.25,6.625,15.875,10.5,11.1875,-20.375,0.01153564453,-0.07122802734,-0.6716918945,-0.7373046875,43,89,-479,97098,1619,-75,166,491,4.805,-0.12,-0.079,70.7,15.536,15.536,-5013.919708,3723.939334
351,351,1,TRUE,26437,TRUE,1609246976,-16.0625,22.125,59.4375,10.1875,11.0625,-20,0.01733398438,-0.07080078125,-0.6862792969,-0.7236938477,-112,-172,-143,97098,1304,-236,-101,826,4.765,-0.127,-0.072,79,15.352,15.352,-4993.015756,3736.064431
352,352,1,TRUE,26437,TRUE,1609246976,-26.25,13.625,-8.25,11.5,11.75,-19.25,0.01837158203,-0.07019042969,-0.6959228516,-0.7144165039,-173,-185,-50,97102.5,1136,-297,-115,919,4.739,-0.125,-0.072,64.8,15.529,15.529,-4971.966826,3747.936065
353,353,1,TRUE,26437,TRUE,1609246976,-43.3125,44.75,-13.375,10.375,11.25,-20.5625,0.01965332031,-0.0703125,-0.6803588867,-0.7291870117,-331,-330,-18,97102.5,1439,-458,-264,951,4.781,-0.129,-0.068,69.4,15.451,15.452,-4950.775991,3759.552504
354,354,1,TRUE,26437,TRUE,1609246976,-14.4375,-12.9375,-21.625,11.1875,11.5625,-19.25,0.01635742188,-0.06958007813,-0.6786499023,-0.7309570313,-93,-135,7,97102.5,1286,-214,-66,978,4.787,-0.123,-0.071,69.5,15.454,15.454,-4929.446344,3770.912051
355,355,1,TRUE,26437,TRUE,1609246976,23.25,14.0625,-8,10.1875,11.1875,-20.1875,0.01452636719,-0.07293701172,-0.6720581055,-0.7367553711,81,129,181,97102.5,1383,-43,204,1151,4.804,-0.127,-0.076,70.5,15.6,15.6,-4907.980999,3782.013048
356,356,1,TRUE,26437,TRUE,1609246976,-0.5,10.625,-26.3125,10.375,11.1875,-19.375,0.01519775391,-0.07110595703,-0.6706542969,-0.7381591797,-209,-40,-250,97102.5,1212,22,-39,1183,4.807,-0.125,-0.073,91.3,15.497,15.497,-4886.383091,3792.853875
357,357,1,TRUE,26437,TRUE,1609246976,-35.4375,-4.5625,5.9375,10.375,11.5,-20.5625,0.01171875,-0.0703125,-0.6660766602,-0.7424316406,-103,-183,-355,97102.5,1923,-221,-108,615,4.82,-0.12,-0.076,76.4,15.57,15.57,-4864.655773,3803.432947
358,358,1,TRUE,26437,TRUE,1609246977,-6.125,-36,-10.375,10.375,11.0625,-20.5625,0.009887695313,-0.07086181641,-0.6614379883,-0.7465820313,297,115,488,97101.25,1228,181,192,1459,4.832,-0.119,-0.079,87.8,15.518,15.518,-4842.802216,3813.748722
359,359,1,TRUE,26437,TRUE,1609246977,6.1875,14.25,-6,10.0625,10.25,-19.75,0.009582519531,-0.07360839844,-0.6555175781,-0.7515258789,-318,217,-216,97101.25,1482,-128,44,871,4.848,-0.123,-0.082,72.4,15.449,15.449,-4820.825611,3823.799692
360,360,1,TRUE,26437,TRUE,1609246977,-15.875,-5.125,-0.375,9.875,10.6875,-20.1875,0.01049804688,-0.07141113281,-0.654296875,-0.7528076172,65,-31,171,97101.25,1189,-53,44,1142,4.852,-0.121,-0.077,58.9,15.867,15.867,-4798.729167,3833.584391
361,361,1,TRUE,26437,TRUE,1609246977,-12.4375,-6.5625,-15.875,11,11.25,-21,0.01116943359,-0.07092285156,-0.6505126953,-0.7561035156,92,-121,92,97101.25,1421,-26,-47,1063,4.862,-0.121,-0.075,80.8,15.701,15.701,-4776.51611,3843.101389
362,362,1,TRUE,26437,TRUE,1609246977,-1.5625,0.125,-10,9.0625,10.5,-19.75,0.01116943359,-0.07104492188,-0.6443481445,-0.7613525391,-54,-218,271,97101.25,1261,5,297,709,4.878,-0.122,-0.074,59.6,15.516,15.516,-4754.189683,3852.349298
363,363,1,TRUE,26437,TRUE,1609246977,-0.6875,-10.375,-27.8125,9.5,10.875,-19.75,0.009765625,-0.06854248047,-0.6384277344,-0.7666015625,203,-18,22,97101.25,1251,87,52,994,4.893,-0.117,-0.073,59.2,15.613,15.613,-4731.753146,3861.326767
364,364,1,TRUE,26437,TRUE,1609246977,-12.625,-26.8125,-18.5,10.5,11.1875,-20.5625,0.008850097656,-0.06988525391,-0.6325073242,-0.7713623047,374,136,-19,97100.75,1232,257,209,951,4.909,-0.119,-0.075,75.4,15.638,15.638,-4709.209774,3870.032485
365,365,1,TRUE,26437,TRUE,1609246977,-5.8125,-1.6875,-9.8125,10.5,11.5,-20.0625,0.004089355469,-0.07409667969,-0.6249389648,-0.7771606445,-147,-99,76,97100.75,1119,-265,-14,1046,4.928,-0.12,-0.086,63.3,15.644,15.644,-4686.562859,3878.465182
366,366,1,TRUE,26437,TRUE,1609246977,24.4375,0.3125,-8.1875,10.875,11,-19.6875,0.00048828125,-0.07586669922,-0.6173095703,-0.7830810547,147,156,203,97100.75,1083,-93,-49,1078,4.948,-0.119,-0.093,75.3,15.889,15.889,-4663.815706,3886.623627
367,367,1,TRUE,26437,TRUE,1609246977,-10.5625,-10.3125,-26.875,10.0625,10.6875,-18.375,0.002319335938,-0.07513427734,-0.6099853516,-0.7888183594,-232,-32,333,97100.75,1519,-351,53,1303,4.967,-0.121,-0.088,72.6,15.645,15.645,-4640.971638,3894.506627
368,368,1,TRUE,26437,TRUE,1609246977,-0.9375,-10.375,-15.9375,10,11.6875,-20,0.001159667969,-0.07574462891,-0.6033935547,-0.7947387695,-156,-25,-294,97100.75,1503,185,33,1383,4.985,-0.12,-0.088,73.5,15.591,15.591,-4618.033989,3902.113033
369,369,1,TRUE,26437,TRUE,1609246977,9.3125,7.5,-17.6875,9.875,11.5,-17.6875,0.00048828125,-0.07623291016,-0.5950317383,-0.8000488281,5,-121,66,97098.25,1395,-259,184,868,5.004,-0.122,-0.091,67.1,15.334,15.334,-4595.006108,3909.441733
370,370,1,TRUE,26437,TRUE,1609246977,-6.4375,-22.5,-28.3125,10.25,10.6875,-19,-0.001708984375,-0.0771484375,-0.5856933594,-0.8068847656,171,81,102,97098.25,1222,51,173,1071,5.027,-0.122,-0.094,72,15.334,15.334,-4571.891357,3916.491658
371,371,1,TRUE,26437,TRUE,1609246977,-8.1875,-9.6875,-62.5,8.6875,10.875,-19.5,-0.0005493164063,-0.07598876953,-0.5745849609,-0.8149414063,-115,-394,-112,97098.25,1287,-235,-307,856,5.055,-0.123,-0.088,68.9,15.504,15.504,-4548.693111,3923.261779
372,372,1,TRUE,26437,TRUE,1609246977,-15.6875,0.1875,3.5625,9.0625,11.6875,-19.0625,-0.004089355469,-0.07781982422,-0.5441894531,-0.8353271484,-40,-4,-114,97098.25,1002,-163,85,853,5.128,-0.125,-0.092,62.5,15.628,15.628,-4525.414756,3929.751107
373,373,1,TRUE,26437,TRUE,1609246978,-33.3125,-18.9375,5,8.375,12.75,-19.375,0.001831054688,-0.07604980469,-0.5560913086,-0.8276367188,-518,-587,-288,97098.25,1464,-643,-507,680,5.1,-0.128,-0.082,61.5,15.761,15.761,-4502.059692,3935.958694
374,374,1,TRUE,26437,TRUE,1609246978,-34.4375,-32.4375,27.25,9.5,11.875,-19,-0.00006103515625,-0.07244873047,-0.5551757813,-0.8286132813,-92,-264,27,97098.25,1331,-210,-185,997,5.102,-0.12,-0.081,69.5,15.886,15.886,-4478.631329,3941.883635
375,375,1,TRUE,26437,TRUE,1609246978,-18.25,-2.0625,10.3125,8.75,13.25,-19,-0.001831054688,-0.07489013672,-0.5607299805,-0.8245849609,140,27,576,97098.25,1479,-46,293,588,5.089,-0.121,-0.087,76.4,15.893,15.893,-4455.133085,3947.525064
376,376,1,TRUE,26437,TRUE,1609246978,11.875,0.4375,4.6875,8.875,11.375,-17.375,-0.00341796875,-0.07464599609,-0.5637817383,-0.8225708008,134,-195,180,97102.25,1550,78,56,1314,5.081,-0.119,-0.091,69.1,15.833,15.833,-4431.568394,3952.882158
377,377,1,TRUE,26437,TRUE,1609246978,11.25,9,9,8.875,13.25,-17.75,-0.004760742188,-0.07623291016,-0.5649414063,-0.8215942383,-105,17,-160,97102.25,1317,-223,109,808,5.078,-0.12,-0.094,84.5,15.82,15.82,-4407.940693,3957.954134
378,378,1,TRUE,26437,TRUE,1609246978,8.5,3.375,16.125,9.1875,12.875,-18.375,-0.007263183594,-0.07672119141,-0.5629882813,-0.8228759766,11,340,164,97102.25,1376,-163,-281,1599,5.082,-0.118,-0.098,67.5,15.491,15.491,-4384.253435,3962.740252
379,379,1,TRUE,26437,TRUE,1609246978,-19.375,-1.0625,-14.8125,8.0625,12.875,-18.25,-0.004760742188,-0.07580566406,-0.5604858398,-0.8246459961,-389,-244,42,97102.25,1631,-506,-153,1011,5.089,-0.12,-0.093,76.3,15.656,15.656,-4360.510076,3967.239814
380,380,1,TRUE,26437,TRUE,1609246978,5.3125,3.875,9.4375,8.5625,13.25,-19,-0.005615234375,-0.07495117188,-0.5560913086,-0.8276977539,12,-54,-60,97102.25,1186,-10,-30,808,5.1,-0.118,-0.093,100.1,15.392,15.392,-4336.714083,3971.452162
381,381,1,TRUE,26437,TRUE,1609246978,-7.625,-14.875,-16.25,7.875,12.5,-18.1875,-0.005187988281,-0.07458496094,-0.553894043,-0.8292236328,88,-162,484,97105.25,1246,-394,101,534,5.105,-0.118,-0.092,82.5,15.251,15.251,-4312.86893,3975.376681
382,382,1,TRUE,26437,TRUE,1609246978,27.1875,18.0625,-10.9375,8.1875,12.875,-18.6875,-0.005249023438,-0.07385253906,-0.5506591797,-0.8314819336,-14,105,-69,97105.25,1598,-129,193,900,5.113,-0.117,-0.091,60.6,15.531,15.531,-4288.978099,3979.012799
383,383,1,TRUE,26437,TRUE,1609246978,9.3125,-1.125,-24.0625,9,13.25,-19.5,-0.007385253906,-0.07489013672,-0.5377807617,-0.8397216797,28,43,-366,97105.25,1411,-44,-12,1595,5.143,-0.118,-0.093,59.9,15.368,15.368,-4265.045078,3982.359984
384,384,1,TRUE,26437,TRUE,1609246978,3.4375,12.4375,0.875,7.1875,14.25,-19.875,-0.008239746094,-0.07647705078,-0.533996582,-0.8419799805,-274,-19,109,97105.25,1595,-313,285,807,5.152,-0.12,-0.096,69.3,15.523,15.523,-4241.073361,3985.417748
385,385,1,TRUE,26437,TRUE,1609246978,5.875,-3.75,-28.25,7.5625,14,-19.5,-0.008483886719,-0.07489013672,-0.5270385742,-0.846496582,-288,-138,-457,97105.25,1149,-63,121,1211,5.168,-0.118,-0.094,67.9,15.417,15.417,-4217.066447,3988.185645
386,386,1,TRUE,26437,TRUE,1609246978,13.6875,20.875,-19.1875,7.25,14,-20.6875,-0.008972167969,-0.07507324219,-0.5177612305,-0.8521728516,-180,2,-211,97105.25,1443,-296,93,758,5.19,-0.119,-0.094,77.1,15.378,15.378,-4193.027842,3990.663269
387,387,1,TRUE,26437,TRUE,1609246978,-20.5,-38.625,-21.5,7,13,-20.6875,-0.01000976563,-0.07336425781,-0.5091552734,-0.8574829102,252,-99,394,97098.25,1189,-513,155,598,5.211,-0.116,-0.092,71.6,15.592,15.592,-4168.961055,3992.850261
388,388,1,TRUE,26437,TRUE,1609246978,-2.5,-0.375,-31.6875,6.875,14.75,-21.0625,-0.01135253906,-0.07440185547,-0.4994506836,-0.8630981445,121,109,-173,97098.25,1371,6,201,796,5.234,-0.117,-0.094,49.1,15.808,15.808,-4144.8696,3994.746299
389,389,1,TRUE,26437,TRUE,1609246979,6.625,14.3125,-6.3125,7,14.75,-21.5,-0.01019287109,-0.07318115234,-0.4965820313,-0.8648071289,137,-127,180,97098.25,1224,-305,227,698,5.24,-0.116,-0.091,63.3,16.115,16.115,-4120.756995,3996.351108
390,390,1,TRUE,26437,TRUE,1609246979,3.5625,-8.375,-35,6.25,14.75,-21.75,-0.01086425781,-0.07409667969,-0.484375,-0.8716430664,225,-87,186,97098.25,1296,-116,27,655,5.269,-0.119,-0.091,67.4,15.858,15.858,-4096.626759,3997.664454
391,391,1,TRUE,26437,TRUE,1609246979,-10.9375,-9.4375,-28.3125,5.5625,13.6875,-19.75,-0.01049804688,-0.07525634766,-0.4753417969,-0.8765258789,26,-29,-206,97098.25,1493,-110,85,907,5.288,-0.122,-0.091,60.8,16.152,16.152,-4072.482416,3998.686143
392,392,1,TRUE,26437,TRUE,1609246979,-13.3125,9.6875,-22.5,6.6875,14.5,-22.6875,-0.009887695313,-0.07556152344,-0.4656982422,-0.881652832,-115,-134,-309,97098.25,1234,-236,-48,659,5.31,-0.123,-0.088,76.9,15.909,15.909,-4048.32749,3999.416028
393,393,1,TRUE,26437,TRUE,1609246979,16.5,-7,-28.8125,6.25,15.5,-22.6875,-0.01165771484,-0.07427978516,-0.4566650391,-0.8864746094,453,-44,289,97102,1307,334,42,541,5.331,-0.121,-0.088,68.9,15.718,15.718,-4024.165509,3999.854002
394,394,1,TRUE,26437,TRUE,1609246979,13.875,-17.5,-49.6875,5.25,14.6875,-22.25,-0.009704589844,-0.07513427734,-0.4425048828,-0.8935546875,135,-31,-462,97102,1321,12,51,506,5.363,-0.125,-0.084,75.4,15.551,15.551,-4000,4000
